-0.04513499	-0.016227098	0.025957676	0.06746914	0.026885865	0.044137012	0.020912128	-0.0012871235	0.042415507	-0.11883004	0.054781888	-0.0004891261	-0.10466166	0.059710633	-0.012433132	-0.021357523
-0.06855956	-0.08681198	0.029597139	0.042638026	0.044306055	0.058157213	0.02380537	0.0026083102	-0.03527289	-0.13154358	0.026287552	0.010473971	-0.078183934	0.09320948	-0.048260774	0.0036136778
-0.06224825	-0.041974813	0.044832952	-0.047549885	0.038815662	0.101154454	0.01836442	0.049271077	-0.061262872	-0.12984365	0.029590908	-0.040551595	-0.08643886	0.038022876	-0.07841212	-0.057906736
-0.08703474	-0.052837722	0.057698194	0.0069374475	0.026376564	0.08987755	0.024908906	0.039007507	0.033954337	-0.035849046	0.020950377	-0.021108393	-0.17965575	0.022066295	-0.009831608	-0.041009307
0.042242806	-0.05671346	0.018372005	-0.011377464	-0.037591558	0.15478453	0.019578336	0.040184848	-0.0217524	-0.11121205	-0.024211459	-0.030092139	-0.12959664	0.13464329	-0.0595873	-0.01710426
-0.040397257	0.015520674	0.010563384	-0.004795457	-0.0467169	0.032763053	-0.050378103	0.025792124	-0.017991865	-0.03628603	-0.015221006	-0.051582467	-0.14482759	0.012891618	-0.065279946	0.017018024
-0.075335905	-0.076143876	-0.039957363	0.0055786683	0.08210249	0.07000533	0.014075992	0.124009214	-0.035212625	-0.096654356	0.07431541	-1.2467012e-07	-0.085134245	0.084644005	-0.050528	0.022892063
-0.046714343	-0.07224423	-0.0035926602	-0.042280097	0.04246006	0.052583	-0.025281947	0.0100092795	0.044453587	-0.1357458	0.025356347	-0.054649346	-0.11137195	0.008683628	-0.04468012	0.04210289
-0.061254326	-0.0082979	-0.040927973	0.05938426	0.038503513	0.12748916	0.043304335	0.0050946577	-0.090387255	-0.04146901	0.056946654	-0.08395422	-0.10234257	0.06465046	-0.02495426	-0.03999419
-0.04717234	-0.060875744	0.030356856	-0.011590869	0.0056456705	0.07410156	0.038503293	0.00381546	-0.042754687	-0.09635851	0.07024265	0.057886858	-0.11580563	0.13054678	-0.080469914	-0.030240145
-0.013995367	-0.12171932	0.056436382	0.044289436	-0.023251537	-0.027948465	0.09410273	0.03482963	-0.00507648	-0.053554907	-0.032204226	0.0012406121	-0.07518017	0.10243623	-0.079943486	-0.014225691
-0.041228212	-0.013592377	0.0023324457	0.1254733	-0.042017017	0.065997064	0.054120485	0.054201294	-0.02036054	-0.05701511	0.050468672	0.056515194	-0.03515562	0.06677865	-0.10498712	0.064182885
0.0011307974	0.025667239	0.05332066	0.023493748	0.04121756	0.053621043	-0.010094852	-0.025008986	0.049558785	-0.058417432	0.08715234	0.0140213035	-0.021660697	0.034414776	0.025602177	-0.020293476
-0.02071666	-0.04769676	-0.05121334	0.06628566	0.0064839656	0.032909416	0.027664235	0.05585594	0.025321916	-0.008644977	0.03257273	-0.018983155	-0.023231586	0.09656083	-0.019029004	0.1070799
-0.025942301	-0.12062637	-0.124489	-0.060318146	0.10326767	0.038664363	0.0052702287	0.12147503	-0.058781117	-0.091634676	-0.0076152813	0.01014476	-0.13565138	0.013903455	-0.09988485	-0.06634155
-0.040687155	-0.002334822	0.05337265	0.07073751	0.024976045	0.035421617	0.01131953	0.0780087	-0.015747985	0.016958937	-0.033625614	-0.038690917	0.062488202	-0.027178913	-0.07118127	0.013867794
-0.07618249	-0.098284274	0.077250116	0.0010486568	0.032178167	0.04309928	-0.027698183	0.068226546	0.03952608	-0.08064491	0.010413839	-0.041180216	-0.019629754	0.014373185	-0.027253095	-0.021144697
0.009350154	-0.08332866	-0.0051239757	0.06481284	-0.026405698	0.08949695	-0.041556947	-0.034247167	0.014433854	-0.07160617	0.03636054	0.069586486	0.016737798	-0.0009931321	-0.07673269	0.048440505
-0.031216588	-0.034795735	-0.029687174	0.052037023	-0.075070366	0.09641453	0.04731992	-0.0035146144	-0.0060738735	0.0025811272	0.020914158	-0.006050723	-0.07964049	0.06558291	0.00042723014	-0.0002364357
-0.065538794	0.038973115	0.11652032	-0.00993419	0.05523827	0.20353356	-0.042212125	0.065063916	-0.051042385	-0.038833033	0.09570655	0.022469152	-0.090379834	0.15976183	-0.01654091	-0.0052135135
-0.009868961	-0.030570311	-0.011196958	0.0058434606	-0.036648348	0.078502506	0.009848526	-0.043078106	0.0034693342	-0.122507	0.051151026	-0.09143759	-0.09404889	0.08049736	0.011952871	0.014018379
-0.04766926	-0.08442456	-0.051410098	0.1348465	-0.021829067	0.09662591	0.13513532	0.05939337	0.052978225	-0.014765534	-0.0046133604	-0.1063264	-0.015571162	-0.0065153046	0.0064670537	0.053587884
-0.11875045	-0.15079486	0.045128603	-0.004770709	0.010874414	-0.023715436	0.053328082	-0.059002966	-0.05200018	-0.045823824	0.04187008	0.0066975784	-0.03502898	0.045545224	-0.06192329	-0.097231105
-0.026190583	-0.042423308	-0.033651445	0.04892123	0.0498931	-0.06328428	-0.013422893	-0.0718018	-0.009423902	-0.2148572	0.05499637	-0.09830496	0.03805002	0.11277735	-0.037816428	-0.011088466
0.035131365	-0.12923129	0.06577537	-0.01626573	0.027790522	0.08577448	-0.016827093	0.07074535	-0.046192337	-0.0867822	0.035905614	-0.048866984	-0.19137107	0.0134359095	-0.049973205	-0.041908484
-0.08990369	-0.06536786	-0.060941786	0.051178187	-0.020057224	-0.00085757085	0.025306622	0.06019566	0.08759546	-0.034319166	0.021522202	0.0074998094	-0.08863107	0.0044390867	-0.07704625	0.08374434
-0.0402542	-0.008360399	0.042636123	0.008986107	-0.0572935	0.014329695	0.011477245	-0.028240932	-0.010919196	-0.056277364	-0.034209736	0.014910766	-0.13511662	0.09294232	-0.08574178	-0.023647016
-0.07539804	0.006566063	0.046859846	0.0051739165	0.018061189	-0.06918432	-0.05680021	-0.014897908	0.045333743	0.0020119476	-0.011776187	-0.049548257	-0.18440516	0.027330883	0.07335623	0.07136111
-0.032860436	-0.048750978	0.033983123	0.05916213	-0.0086910715	0.052868105	0.01188491	0.03318359	-0.06291259	0.0057878643	0.028388781	-0.028595073	0.06573547	-0.027421026	0.0653797	0.0119611025
-0.06250752	0.056274466	-0.088973716	-0.023259943	0.013100913	0.09152102	-0.023251412	0.028096193	-0.058296874	0.00031672802	0.020557547	-0.017156303	-0.10808135	0.12279074	0.09028265	-0.013105121
-0.032522433	0.019975653	-0.03798247	0.054205127	-0.014649664	0.06916181	-0.086759254	0.03225832	-0.024621015	-0.003364543	0.005300375	-0.070323244	-0.040290244	0.07338499	0.019694088	0.041662958
-0.03597934	-0.112594895	-0.011772878	0.068763666	0.062217183	0.016421188	0.061839584	-0.0019154475	-0.013616249	-0.0934593	-0.038731165	-0.060632326	-0.07590574	0.08407003	-0.014716566	-0.030020678
0.02760223	-0.05225162	-0.011112576	0.03673549	0.047318995	0.08209982	0.020553537	0.044519644	-0.012783419	-0.022430966	0.007560619	-0.055507842	0.0028887056	0.043787163	-0.027806688	0.0111235995
-0.017055817	-0.018957175	0.01875858	0.021430658	0.0009264941	0.127389	-0.029319508	-0.070703484	0.047580943	-0.0021574653	-0.0461418	-0.05420992	-0.090104036	0.12449321	0.021066392	-0.01234863
0.0036857354	-0.14467321	-0.027972968	0.015469732	-0.058749776	-0.049992606	-0.030706152	-0.03938255	-0.08304035	-0.030187953	0.07436534	-0.03188992	-0.19643849	0.02803533	-0.06639913	0.012801193
0.016805042	-0.13084136	0.04096481	0.0015316863	-0.045409862	0.0026613083	0.059176702	0.036572833	0.0930052	-0.11591377	0.098073	-0.008620239	0.04156214	0.06503868	-0.08239167	0.05313194
-0.006395349	-0.08360091	0.0190817	-0.008794098	0.030034913	0.025739286	0.15228537	-0.04219733	0.029976081	-0.17066638	0.04522094	0.025642741	0.012761272	0.13236041	-0.009289006	-0.004851578
-0.035399575	-0.0753194	-0.058914393	0.036097646	-0.03732407	0.011677202	-0.0824821	0.021632334	-0.047972977	0.0010505902	0.084512174	-0.104257435	-0.011290993	0.021627886	-0.10210953	0.043923985
0.037654754	-0.06850577	0.028532242	0.046970233	-0.0015739616	0.05610866	0.06792098	-0.041562814	-0.013420901	0.123968855	0.020234905	0.04449764	-0.021923771	0.12824674	-0.0680125	0.0053255954
-0.011951442	-0.059341308	0.003942497	0.083825596	-0.09225823	0.023684397	0.06477144	0.035299826	-0.015577044	0.017924754	0.017509887	-0.052426904	-0.04552195	0.08459617	-0.023459226	0.039161038
0.02752922	-0.020203335	-0.012187889	0.045407478	0.029531164	0.035779957	-0.04808891	0.11063463	0.07792757	-0.14214785	-0.06811375	0.023478674	-0.0031143993	0.07387284	-0.025847692	0.10427216
0.00044141855	-0.09878543	0.028347688	-0.063063726	0.07233373	-0.0008412304	0.047935493	0.0028663692	0.016311081	0.015481996	-0.03165698	-0.03624066	-0.012900438	0.06423427	0.055825233	0.014209583
-0.009134968	0.054142937	0.07240064	-0.037516188	0.026178647	0.10524163	0.058657173	0.058442928	-0.058222666	-0.07064386	0.09359095	-0.03708625	-0.03955767	-0.0035345599	-0.102417625	-0.08638047
0.054053564	-0.004467956	-0.044241205	-0.020994756	0.034586664	0.08684477	0.039283995	0.12539329	0.049097095	-0.0180274	0.058935888	0.048917506	-0.10774853	-0.046302777	-0.026931852	0.04459816
-0.009503218	-0.088529974	-0.009606361	0.041638687	-0.07032314	0.03273227	0.020651326	0.017330285	-0.0067852587	0.038879767	-0.00023450724	-0.081995994	-0.11192531	0.03520127	0.034255993	0.09977932
-0.078214355	-0.031228315	0.05503336	0.011899453	0.033618193	0.10129843	0.053111266	-0.02879412	-0.0099109225	-0.120925374	-0.03416055	-0.007608103	-0.036554288	0.05990488	0.012221516	-0.08040382
-0.050857976	0.026956132	-0.04832486	0.01979779	0.11429731	-0.13426074	0.036555253	0.08804705	-0.004723239	-0.022903416	-0.04448878	-0.093762614	-0.005617146	0.036797237	-0.075225346	0.018750893
0.012843904	-0.016363097	0.08206353	0.03318007	0.02385235	-0.018082872	-0.038242977	-0.11823305	0.02525836	-0.060138203	0.024374653	-0.043881018	-0.029086659	0.028002689	-0.12376832	0.031300116
-0.084905006	0.04007764	0.104244485	-0.03360758	0.04465472	-0.047305074	0.0149117755	-0.08448369	-0.03320561	0.052243654	0.025237681	0.032388844	-0.15063263	0.082519315	-0.032664582	-0.045948062
-0.012145169	-0.09088837	0.027729705	-0.10634897	-0.09046167	0.053698633	0.028871415	-0.03579082	-0.08495234	0.10141275	0.045722105	-0.068352655	-0.004036454	0.09576091	0.007666212	-0.055616543
0.0227698	-0.05819225	-0.10029989	-0.022576043	-0.12611277	-0.0060387175	-0.0068612723	0.035509303	-0.050040897	-0.08097679	0.02282544	0.050436556	-0.10903935	0.09249498	0.07384524	-0.090314634
0.020729588	-0.14420038	0.065959714	-0.057372164	0.00398109	-0.016884	-0.028472638	-0.002900817	-0.09733134	-0.0805244	0.013248276	-0.01680561	-0.009271791	-0.10854574	0.0020406803	-0.05255989
-0.052162874	-0.1830719	-0.034849092	0.015633004	-0.08664519	0.020304456	0.10421168	0.065267935	-0.09948099	-0.097791396	-0.0009780065	0.10905745	-0.093318835	-0.019585682	0.06847935	-0.10884807
0.017854055	-0.12327637	-0.02434811	0.057454057	-0.053740792	0.01779688	-0.042236	-0.02383407	-0.0018750401	0.08671159	0.12218883	0.007359466	-0.08107279	0.114792615	-0.050337434	-0.018583728
0.027993975	0.03810916	-0.05456792	0.15699187	0.14959876	0.12738167	-0.0691194	-0.02772093	0.027409177	-0.00719738	-0.056124043	-0.073920205	-0.18211897	0.09700264	-0.11666041	0.12111762
-0.06710808	0.09976499	0.05276725	0.0049256617	-0.0127022825	-0.043356527	0.08288029	0.11953006	-0.0636606	-0.043203745	-0.021308739	0.11711936	-0.06679121	0.072190545	-0.11084041	-0.032619696
0.010532802	-0.03642825	-0.02100853	-0.018846408	0.106945254	0.051347435	0.04042124	-0.053029366	0.028473184	0.035515472	0.053350937	-0.024246505	0.0018583757	0.009661225	0.0011181822	-0.03470594
-0.07969972	-0.016903764	0.05072745	0.055934038	-0.038217798	0.10238641	0.041614693	0.09328781	0.122493535	0.014077342	-0.031928655	-0.03294679	-0.015054574	0.055852335	-0.0074233063	0.112918556
-0.13897608	-0.08432506	-0.0014250727	-0.060672928	0.06734937	0.010539473	-0.016981859	0.072651304	0.011542966	-0.008379954	0.03243251	0.016441979	-0.0045005716	-0.041610263	-0.06279451	-0.07839378
0.0949068	0.09987126	0.01224141	0.060483776	0.050498363	0.11436722	0.02290954	-0.04970033	0.0599374	-0.09194571	-0.005629509	0.01085355	-0.1172537	0.06250453	0.025227144	0.06584441
